Date,RealEstate_Return,Airlines_Return,Market_Return,Energy_Return,Financials_Return,Industrials_Return,Tech_Return,Defensive_Return,Healthcare_Return,ConsumerCyclical_Return,VIX,RealEstate_Return_Volatility,Airlines_Return_Volatility,Market_Return_Volatility,Energy_Return_Volatility,Financials_Return_Volatility,Industrials_Return_Volatility,Tech_Return_Volatility,Defensive_Return_Volatility,Healthcare_Return_Volatility,ConsumerCyclical_Return_Volatility,VIX_Volatility,COVID_new_cases,COVID_new_deaths,COVID_total_cases,COVID_total_deaths,COVID_stringency_index,COVID_containment_health_index,COVID_new_cases_ma,COVID_new_deaths_ma,COVID_negative_news_intensity,News_Negative_News_Raw,News_Positive_News_Raw,News_News_Sentiment_Normalized,News_Negative_News_Normalized,News_Positive_News_Normalized,News_News_Intensity_Normalized,News_News_Sentiment_Change,News_News_Shock_Indicator,News_Dominant_Tone,Time_Trend,Avg_Correlation
2020-11-30,0.08579526272350746,0.3020094287549553,0.10877661123514581,0.2799441521595687,0.16848290769941143,0.1602738285572265,0.1138370799400068,0.07468704315500041,0.079480567825164,0.09995098432409333,-0.45896897824408545,0.012646012315556164,0.04288529563355399,0.010238203930099714,0.045274007660485525,0.02337917348333582,0.015747381381318294,0.014503964236605365,0.00862809909354058,0.012557407250272035,0.010580543425732844,0.05537854092381162,145830.53333333333,1370.1666666666667,11100564.4,252313.1,71.47866,65.29767,137849.6476190476,1291.8952380952383,0.5111227858398314,0.6820661861718611,0.4444444444444445,-0.2691908182676577,0.4769920839881176,0.20780126572045987,0.6847933497085774,0.00018007832325872553,0.05074163904739526,-0.6,10,0.5
2020-12-31,0.025034111668683856,0.016296952388026975,0.03704836883183904,0.04480132108316748,0.06306034930801863,0.010068314553469904,0.055416359882146216,0.01650995443379011,0.03797823092721431,0.02427854652530459,0.1059795983236842,0.009604097318496752,0.01606165040345415,0.005438719907142586,0.02116825128352141,0.009161187317696736,0.006629779659546668,0.007764015301642309,0.00568989536357495,0.006396534878407564,0.005891608532395135,0.05342670189674637,199033.16129032258,2493.2903225806454,16608855.709677419,313419.93548387097,71.87936,67.69193,197372.1474654378,2424.2442396313368,0.5692106117522199,0.9755102484715455,0.5394622993725602,-0.4008482509521103,0.6530753853428075,0.2522271343906972,0.7914305925446922,-0.0013481637057527831,0.04791167911685433,-0.9354838709677419,11,0.5
2021-01-31,-0.004320183457285021,-0.044682724165412524,-0.010190502395272971,0.03746695898483554,-0.017978023470433535,-0.042687758612746984,-0.008383296352383218,-0.04981447052486132,0.014016242894821396,0.007650035597154048,0.45450550121265487,0.012202328607148955,0.02122562407477247,0.010519857981644936,0.024212070309166393,0.01612375322219235,0.012681315218376331,0.013799517772763193,0.007781969977715406,0.010508792791383278,0.014233760783183079,0.1651505490604778,202756.38709677418,3229.6451612903224,23091067.451612905,403226.12903225806,71.76,69.29,204900.5806451613,3133.0460829493086,0.5725387332607605,1.0135942684786594,0.24334712773604533,-0.5946172531764369,0.6873704405782834,0.09275318740184646,0.7797747810321177,0.006836170108897115,0.04386600549836691,-1.0,12,0.5
2021-02-28,0.024273085894388924,0.2212348076147599,0.02780553792470597,0.22456788414794548,0.11606205584929152,0.068892401873619,0.013650800613712377,-0.012326386316958482,-0.02103814136461235,-0.00530833193314173,-0.15533391858405476,0.008920757084295298,0.017551372585631806,0.009041723983034801,0.02095783662246739,0.012026804976916097,0.009819973779717129,0.013793163967341253,0.006579030873713813,0.00607617386241506,0.0141768293799958,0.1043672104595433,88109.21428571429,2418.9285714285716,27312234.25,489757.8214285714,68.32429,67.17286,97232.38265306121,2563.9591836734694,0.4345030841963714,0.534816263939877,1.44462860873093,0.23786767158045558,0.38319261940024596,0.6210602909807016,0.9665515794674912,0.02891957696102993,0.030726998254216244,0.6785714285714286,13,0.5
2021-03-31,0.05774054750744062,0.030639566450271216,0.04539935596262534,0.029709762387758465,0.05852385168670926,0.08986855993121523,0.01836687083998556,0.08498179676395012,0.0402732130188026,0.04459852609980719,-0.3059034315214094,0.009459269788175368,0.021930399831113764,0.010285832198182345,0.019823768445067235,0.012791653297648864,0.01182896236833591,0.018528089607309003,0.008053424224376103,0.008731542685947198,0.015270676506413517,0.07571697880970467,57309.06451612903,1077.3225806451612,29238269.35483871,539175.1935483871,62.82871,64.21839,58126.52534562212,1204.5253456221199,0.37455675391492993,0.4630892861725228,1.1946565261396016,0.3172668341550682,0.28493447969349006,0.6022013138485581,0.8419861002066341,-0.02040117612829713,0.040269525056857984,0.5806451612903226,14,0.5
2021-04-30,0.07885589689234007,-0.030843520843456984,0.05291045368306335,0.006726316682918787,0.06490473449137313,0.03534797552957114,0.051878582476626356,0.018591907596831048,0.03931838651709807,0.06455632279084389,-0.04072159916045237,0.006252658722029454,0.015008841205526025,0.006611843003319694,0.01679423854001283,0.009550530124641568,0.006848394051492823,0.011146697476353629,0.006019355133515302,0.00628897923351562,0.009004538605869123,0.048262261107611774,61073.4,692.2666666666667,31104735.3,564328.0,54.531334,61.018333,62517.87619047619,706.3523809523809,0.3370381127830568,0.37567467669722415,0.3080733151093086,-0.12718613159205536,0.2859237582242481,0.15873762663219274,0.4446613848564408,0.0014139674891081005,0.030168679003412805,-0.6333333333333333,15,0.5
2021-05-31,0.010081577567607303,0.02952457683066978,0.006566369388428139,0.05709666505186606,0.047711109631746185,0.031296158934443596,-0.009305865748565623,0.01767691769840507,0.01870919175150787,-0.033981794465653525,-0.09940893717331145,0.009973291984223392,0.01668137192322431,0.008844590777670518,0.017870925462239697,0.00979560436202494,0.01051068321984088,0.013547786806000583,0.007023221631215386,0.005890317521377962,0.011686507996591279,0.10773043747595183,31666.967741935485,562.6451612903226,32528056.64516129,583557.3225806452,57.27,63.571613,34188.70506912443,573.6820276497696,0.3197322157624678,0.2877890546156545,1.3153571141439315,0.3522807096025436,0.1999475680043087,0.5522282776068522,0.7475362389838295,0.024206672540134797,0.04081826661195977,0.7741935483870968,16,0.5
2021-06-30,0.02258422185924225,-0.09944139016207931,0.022427097256950468,0.04233936736496324,-0.030394102458189076,-0.022794910645167477,0.06886344233483821,-0.005443637678750779,0.02298942620015243,0.03456862076914158,-0.05548927759399136,0.00883879776267843,0.011436531156428186,0.005409539557364537,0.01910676079105015,0.01161488253922614,0.008119029679778813,0.007565497100221554,0.007091129129833741,0.007398978007566293,0.005609909964112819,0.06552399722020795,12857.366666666667,315.3,33124272.833333332,596740.6666666666,56.922337,62.484333,13718.290476190476,341.5857142857143,0.29816544661794464,0.2173038410135787,1.5422384080112057,0.6107668406039107,0.14754244140049266,0.7583092820044034,0.8890788187587462,-0.010045327642777253,0.027393063043031508,1.0,17,0.5
2021-07-31,0.04689029588502125,-0.05334986430479116,0.024412465379618498,-0.08316300546915678,-0.004633366737664901,0.009374880764838611,0.03887350657397581,0.022009174156472744,0.04922593465082481,0.010529240715743127,0.15224256847929873,0.0088764902169604,0.02208877011025499,0.007152474289043912,0.01955557116892494,0.014162724057233,0.010732667627730175,0.008153444778727578,0.004791078001505047,0.005912593088515788,0.00986464486887676,0.0900611211150647,44300.3870967742,291.7741935483871,33845340.161290325,605016.2903225806,49.447742,57.503872,37479.986175115206,271.96774193548384,0.29393863159606753,0.29968090540226483,0.4278410799955725,0.06082405967221409,0.178114399876637,0.23893845954885112,0.41705285942548814,-0.01947393243870702,0.023352581766353662,0.1935483870967742,18,0.5
2021-08-31,0.019396408513248753,0.003931852915884937,0.029759775875794148,-0.020044689949093475,0.05147877065246087,0.011126320021875857,0.03559309602545313,0.010488312709451497,0.02315549005122053,0.017846160153270008,-0.09649124182932756,0.0058844750328504915,0.0184902882803735,0.005223721346598863,0.01747819119780614,0.00953449994972304,0.007725946660730175,0.007373073012711465,0.005999412177960865,0.007068212626682239,0.008470147985722407,0.08011656313694603,132728.67741935485,1016.0,36619946.35483871,623072.4838709678,51.809677,58.256126,125775.90322580645,911.963133640553,0.3989663308789431,0.6546818561969859,0.12979033069625015,-0.3717525333849049,0.43255918918353403,0.06080665579862911,0.4933658449821631,-0.004095128735497439,0.035698608824569295,-1.0,19,0.5
2021-09-30,-0.056268787346995475,0.028285417517375233,-0.046605281309393454,0.08931501057942692,-0.018424935339602988,-0.060798176552648076,-0.05839971233283592,-0.04139167396544308,-0.055184131869924324,-0.021407640306476572,0.40412621555864137,0.00956598642690382,0.015497462077957406,0.008040592033990926,0.020001329652058433,0.011750097394304871,0.009442721699581977,0.010059776950261577,0.00703355349388836,0.007738163380323883,0.009012693232574394,0.09913178989976833,139501.66666666666,1823.0333333333333,41118758.43333333,669069.9,52.379333,58.557667,144384.45714285717,1793.9761904761906,0.40895445294498345,0.6469363541873079,0.3315313680006078,-0.31692146038273644,0.44483136995064504,0.1279099095679086,0.5727412795185536,0.010704810746060247,0.023222608658761423,-0.8333333333333334,20,0.5
2021-10-31,0.07276097254168556,-0.05966990745044387,0.07016343096405575,0.1032830054108258,0.07274182468460078,0.06796838669639271,0.08177054580896459,0.035008580446899806,0.051217675038989,0.12092500531411554,-0.2973206284458393,0.007740175129703634,0.015302942283713778,0.0068512036873324645,0.014229694591231662,0.010019826458744366,0.007644500743370271,0.00952600352889844,0.004629810429362369,0.008294880954570417,0.008406409435515516,0.05067335838707692,85821.3870967742,1567.032258064516,44439417.61290322,722293.7741935484,52.220966,58.41097,87374.60368663594,1591.6912442396313,0.3515747458165921,0.45306556329770026,0.9161491280583538,0.09958990001280504,0.3144567742628124,0.4140466742756174,0.7285034485384297,0.009024538540697343,0.010727063813490378,0.5483870967741935,21,0.5
2021-11-30,-0.02412593582018696,-0.08685862562748659,-0.008034826320008626,-0.05011327635853757,-0.057128841529707874,-0.0356017008651931,0.04451213791863262,-0.013473381597613021,-0.03056343172710152,0.016355925501206015,0.672201731323556,0.009423968785127409,0.025470337177808274,0.008066531217982339,0.018378319405656773,0.011219260713784545,0.009152168767002323,0.011294832717456474,0.0079922587259172,0.006389649481032654,0.012560119938127428,0.1374004646484714,81499.93333333333,1043.6333333333334,46854209.166666664,761258.9,51.473667,57.90633,83537.60952380953,1151.0857142857142,0.343282718479434,0.4661406835062728,0.5469430762349923,0.0021913951200991156,0.29349313255643866,0.2956845276765378,0.5891776602329765,-0.018471287167548332,0.03841540485080661,0.1,22,0.5
2021-12-31,0.0929007604954426,0.04837561094571674,0.04889131225009069,0.027235981180097957,0.03549600289953392,0.04949355089168317,0.03752068348707338,0.09709810701436639,0.09484146616542533,0.0038979867645225763,-0.3626333363988402,0.011314806855491038,0.0274191129765484,0.010879321943096078,0.015318574928069727,0.013359044715085743,0.012041156303581435,0.017150114348409715,0.00815378596127014,0.006622700981075926,0.015646249022023308,0.09479025045288773,175793.64516129033,1387.6451612903227,50257807.61290322,797447.2580645161,48.835808,56.170002,146757.5207373272,1285.1382488479264,0.4294945634678712,0.7266140355811486,0.2109032110761731,-0.36630978431423417,0.4662271142784,0.09991732996416586,0.5661444442425659,-0.008156434135361131,0.042322453863941734,-1.0,23,0.5
